url	primary language	stars	commits	merges	avg message	rat issue refs
https://github.com/aspnetboilerplate/aspnetboilerplate	C#	3139	3420	368	48.6178362573	0.358771929825
https://github.com/orientechnologies/orientdb	Java	3126	15065	1798	65.7261865251	0.203783604381
https://github.com/aws/chalice	Python	3119	787	205	131.087674714	0.142312579416
https://github.com/twitter-archive/flockdb	Scala	3115	740	92	38.0418918919	0.0148648648649
https://github.com/freebsd/freebsd	C	3092	244119	2757	196.883450284	0.0036047992987
https://github.com/johnmyleswhite/ML_for_Hackers	R	3088	88	13	49.4204545455	0.0681818181818
https://github.com/mozbrick/brick	JavaScript	3083	683	93	63.0600292826	0.0834553440703
https://github.com/btford/write-good	JavaScript	3071	110	22	65.6090909091	0.254545454545
https://github.com/padrino/padrino-framework	Ruby	3057	5471	930	65.3891427527	0.197221714495
https://github.com/wellcaffeinated/PhysicsJS	JavaScript	3026	526	35	37.674904943	0.0893536121673
https://github.com/jipegit/OSXAuditor	JavaScript	2938	74	18	92.2297297297	0.243243243243
https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector	Java	2885	2502	385	77.9536370903	0.186650679456
https://github.com/Zulko/moviepy	Python	2872	606	158	106.669966997	0.321782178218
https://github.com/BloombergMedia/whatiscode	JavaScript	2869	678	154	51.3112094395	0.135693215339
https://github.com/playcanvas/engine	JavaScript	2852	6666	1921	59.7233723372	0.133513351335
https://github.com/Frege/frege	Frege	2842	2962	160	66.9135719109	0.0702228224173
https://github.com/google/roboto	Python	2837	502	68	108.420318725	0.147410358566
https://github.com/brigade/scss-lint	Ruby	2827	1175	18	290.82212766	0.131914893617
https://github.com/basho/riak	Shell	2810	2902	647	79.7398345968	0.120606478291
https://github.com/chocolatey/chocolatey	PowerShell	2809	820	109	99.2682926829	0.0707317073171
https://github.com/github/gemoji	Ruby	2806	358	57	76.4273743017	0.150837988827
https://github.com/semantic-release/semantic-release	JavaScript	2794	219	51	83.2328767123	0.260273972603
https://github.com/cuckoosandbox/cuckoo	JavaScript	2792	7308	665	72.5400930487	0.0790914066776
https://github.com/play/play	Ruby	2746	716	88	43.4636871508	0.127094972067
https://github.com/jankotek/mapdb	Java	2739	2057	83	48.8147788041	0.183276616432
https://github.com/turbulenz/turbulenz_engine	TypeScript	2737	1737	174	70.9366724237	0.0316637881405
https://github.com/lelylan/betterspecs	HTML	2720	39	12	59.5128205128	0.410256410256
https://github.com/peek/peek	Ruby	2715	303	53	48.396039604	0.178217821782
https://github.com/sstephenson/sprockets		2697	1085	105	42.467281106	0.0801843317972
https://github.com/lambci/lambci	JavaScript	2690	156	5	43.3782051282	0.0897435897436
https://github.com/OptiKey/OptiKey	C#	2686	2084	196	57.2759117083	0.0571017274472
https://github.com/octokit/octokit.rb	Ruby	2683	2331	500	65.5302445302	0.199485199485
https://github.com/shakiba/planck.js	JavaScript	2669	99	4	21.3939393939	0.030303030303
https://github.com/GarageGames/Torque3D	C++	2644	2934	1096	97.345603272	0.373551465576
https://github.com/hoodiehq/hoodie	JavaScript	2627	1369	106	98.523009496	0.145361577794
https://github.com/ValveSoftware/openvr	C++	2625	47	0	1154.82978723	0.063829787234
https://github.com/Boris-Em/BEMSimpleLineGraph	Objective-C	2621	317	55	118.52681388	0.242902208202
https://github.com/hackmdio/hackmd	JavaScript	2620	1302	141	57.6728110599	0.0952380952381
https://github.com/jopohl/urh	Python	2557	2192	102	34.0164233577	0.0834854014599
https://github.com/PMSI-AlignAlytics/dimple	JavaScript	2541	251	28	45.2709163347	0.127490039841
https://github.com/cloudius-systems/osv	C	2516	7465	216	324.490689886	0.0557267247153
https://github.com/eddiezane/lunchy	Ruby	2498	93	29	69.7849462366	0.354838709677
https://github.com/sindresorhus/refined-github	JavaScript	2461	460	34	81.9152173913	0.636956521739
https://github.com/somerandomdude/Iconic	Python	2458	57	5	65.0175438596	0.0701754385965
https://github.com/ponylang/ponyc	C++	2449	4424	704	90.7610759494	0.244575045208
https://github.com/CreateJS/SoundJS	JavaScript	2430	571	24	70.7180385289	0.0297723292469
https://github.com/googlevr/gvr-android-sdk	C++	2429	47	2	29.2127659574	0.0
https://github.com/craftyjs/Crafty	JavaScript	2425	2108	661	93.1579696395	0.293643263757
https://github.com/rust-lang/cargo	Rust	2419	4617	1687	199.279185618	0.482131254061
https://github.com/samizdatco/arbor	JavaScript	2417	12	0	43.6666666667	0.0
https://github.com/AnalyticalGraphicsInc/cesium	JavaScript	2390	24416	7338	63.6893430537	0.139867300131
https://github.com/PyCQA/pycodestyle	Python	2375	1025	143	73.6409756098	0.309268292683
https://github.com/cameronmcefee/plax	JavaScript	2326	138	30	65.2391304348	0.217391304348
https://github.com/openstack/openstack		2298	128672	6	422.437313479	0.23475969908
https://github.com/jakubroztocil/cloudtunes	CoffeeScript	2284	72	15	67.9027777778	0.277777777778
https://github.com/mudcube/MIDI.js	JavaScript	2271	250	32	47.884	0.124
https://github.com/OctoLinker/browser-extension	JavaScript	2270	558	22	132.917562724	0.379928315412
https://github.com/red/red	Red	2255	8784	1184	73.7535291439	0.249316939891
https://github.com/samaaron/sonic-pi	Ruby	2249	6727	764	96.2550914226	0.129032258065
https://github.com/aol/moloch	JavaScript	2242	1541	66	101.341336794	0.169370538611
https://github.com/cocos2d/cocos2d-html5	JavaScript	2234	8646	3851	76.9914411288	0.637173259311
https://github.com/checkstyle/checkstyle	Java	2214	7089	19	77.5016222316	0.452391028354
https://github.com/google/grr	Python	2213	896	179	104.774553571	0.113839285714
https://github.com/h2oai/h2o-2	Java	2210	16171	3883	69.6167212912	0.00179333374559
https://github.com/claudiajs/claudia	JavaScript	2197	666	33	33.5405405405	0.0345345345345
https://github.com/quicksilver/Quicksilver	Objective-C	2190	4094	743	92.2371763556	0.237420615535
https://github.com/gameplay3d/GamePlay	C++	2175	4602	2286	107.331160365	0.371577574967
https://github.com/StackStorm/st2	Python	2161	13097	3249	84.3434374284	0.198595098114
https://github.com/Netflix/Scumblr	Ruby	2155	446	88	45.5448430493	0.105381165919
https://github.com/klange/toaruos	C	2142	2824	56	52.9157223796	0.00814447592068
https://github.com/csscomb/csscomb.js	JavaScript	2137	620	98	50.5096774194	0.222580645161
https://github.com/Gamua/Starling-Framework	ActionScript	2123	2005	159	89.4438902743	0.266832917706
https://github.com/apache/groovy	Java	2123	14075	726	142.859609236	0.070053285968
https://github.com/MovingBlocks/Terasology	Java	2088	7595	1449	92.2542462146	0.153258722844
https://github.com/Glimpse/Glimpse	C#	2059	2591	252	71.9783867233	0.18332690081
https://github.com/racket/racket	Racket	2049	38144	334	83.2585727768	0.00705222315436
https://github.com/twostraws/HackingWithSwift	Swift	2039	23	2	55.652173913	0.0434782608696
https://github.com/adobe-fonts/source-sans-pro	Shell	2023	240	27	79.6333333333	0.133333333333
https://github.com/HaxeFoundation/haxe	Haxe	1996	15259	615	56.2019136247	0.220918802018
https://github.com/cowbell/sharedrop	JavaScript	1987	323	29	39.1857585139	0.030959752322
https://github.com/idris-lang/Idris-dev	Haskell	1986	8763	2226	92.2660047929	0.262353075431
https://github.com/MinecraftForge/MinecraftForge	Java	1981	5940	656	103.072727273	0.255387205387
https://github.com/bro/bro	Bro	1976	7382	1781	142.153345977	0.0573015442969
https://github.com/nulang/nu	Objective-C	1966	833	111	162.163265306	0.0204081632653
https://github.com/mysql/mysql-server	C++	1964	122278	53451	174.571034855	0.293724136803
https://github.com/okfn/recline	JavaScript	1949	1411	254	89.2097802977	0.408221119773
https://github.com/golang/lint	Go	1948	145	0	106.489655172	0.331034482759
https://github.com/googlevr/gvr-unity-sdk	C#	1941	38	1	27.4210526316	0.0
https://github.com/tomahawk-player/tomahawk	C++	1929	11352	616	53.5954897815	0.0241367159972
https://github.com/cuberite/cuberite	C++	1926	10320	1679	98.5174418605	0.203875968992
https://github.com/wooorm/alex	JavaScript	1922	147	0	52.8707482993	0.0
https://github.com/melonjs/melonJS	CSS	1910	4342	393	89.5373099954	0.324044219254
https://github.com/gernest/utron	Go	1907	167	40	53.0538922156	0.25748502994
https://github.com/oclint/oclint	C++	1904	1027	174	58.7185978578	0.11100292113
https://github.com/gkz/LiveScript	LiveScript	1900	4226	298	52.8076194983	0.139611926171
https://github.com/jorgebastida/gordon	Python	1890	431	51	38.2969837587	0.0835266821346
https://github.com/hummingbird-me/hummingbird	HTML	1859	7006	678	44.9032258065	0.0725092777619
https://github.com/danger/danger	Ruby	1857	1804	541	61.4223946785	0.289911308204
https://github.com/kraih/mojo	Perl	1856	11038	149	36.7934408407	0.0280847979706
https://github.com/rubygems/rubygems	Ruby	1834	7253	606	148.184889011	0.207224596719
https://github.com/urho3d/Urho3D	C++	1833	8868	495	206.870207488	0.110396932792
https://github.com/Bukkit/Bukkit	Java	1827	1509	19	91.705102717	0.00397614314115
https://github.com/BearishSun/BansheeEngine	C++	1814	3740	73	76.6010695187	0.00935828877005
https://github.com/jch/html-pipeline	Ruby	1810	818	146	74.0403422983	0.19315403423
https://github.com/libgit2/rugged	C	1792	2384	412	62.2558724832	0.166946308725
https://github.com/thestonefox/VRTK	C#	1784	1680	487	295.273214286	0.294047619048
https://github.com/stevedekorte/io	C	1771	2489	514	64.4748895139	0.050220972278
https://github.com/angr/angr	Python	1767	7695	1457	65.7723196881	0.0218323586745
https://github.com/ossec/ossec-hids	C	1761	4716	900	84.2828668363	0.142493638677
https://github.com/optimizely/nuclear-js	JavaScript	1756	478	106	64.5041841004	0.221757322176
https://github.com/kemalcr/kemal	Crystal	1756	571	78	50.8143607706	0.238178633975
https://github.com/mhagger/git-imerge	Python	1746	474	53	115.052742616	0.0696202531646
https://github.com/muan/mojibar	JavaScript	1733	184	32	53.4945652174	0.135869565217
https://github.com/LibreVR/Revive	C++	1724	786	9	59.2888040712	0.00763358778626
https://github.com/ravendb/ravendb	C#	1715	34718	6810	111.391439599	0.0546978512587
https://github.com/ninjaframework/ninja	Java	1714	1943	427	61.1641791045	0.135357694287
https://github.com/alm-tools/alm	TypeScript	1711	2799	1	35.6480886031	0.0282243658449
https://github.com/ReturnInfinity/BareMetal-OS-legacy	Assembly	1696	383	38	44.8459530026	0.130548302872
https://github.com/emojione/emojify.js	JavaScript	1681	306	78	57.2647058824	0.143790849673
https://github.com/musescore/MuseScore	C++	1663	12333	2681	74.2892240331	0.447336414498
https://github.com/AtomicGameEngine/AtomicGameEngine	C++	1652	3336	734	76.1810551559	0.221522781775
https://github.com/smcllns/css-social-buttons	CSS	1650	176	25	46.0	0.170454545455
https://github.com/overviewer/Minecraft-Overviewer	Python	1650	2389	411	76.9656760151	0.123901213897
https://github.com/Kozea/pygal	Python	1649	976	105	49.5133196721	0.15368852459
https://github.com/facebook/Surround360	C++	1647	212	4	406.169811321	0.0471698113208
https://github.com/mixu/singlepageappbook	HTML	1646	56	14	60.0178571429	0.25
https://github.com/dlang/dmd	D	1644	17198	6164	87.9410978021	0.363763228282
https://github.com/arc90/git-sweep	Python	1626	18	3	49.6666666667	0.166666666667
https://github.com/a11yproject/a11yproject.com	HTML	1611	799	260	75.2177722153	0.33041301627
https://github.com/octobox/octobox	Ruby	1606	850	202	58.8823529412	0.276470588235
https://github.com/nanoc/nanoc	Ruby	1570	5639	865	66.5073594609	0.1138499734
https://github.com/muan/emoji	JavaScript	1568	492	119	48.0548780488	0.186991869919
https://github.com/HumbleSoftware/envisionjs	JavaScript	1565	569	14	35.9736379613	0.00702987697715
https://github.com/Netflix/vizceral	JavaScript	1556	347	51	63.4956772334	0.118155619597
https://github.com/borismus/webvr-boilerplate	JavaScript	1553	418	50	33.6052631579	0.0885167464115
https://github.com/caolan/jam	JavaScript	1538	288	27	52.2847222222	0.152777777778
https://github.com/Subash/Prepros	JavaScript	1528	807	30	30.053283767	0.173482032218
https://github.com/zdevito/terra	C++	1515	1066	71	84.6200750469	0.0515947467167
https://github.com/shogun-toolbox/shogun	C++	1513	16064	2442	65.1188371514	0.138321713147
https://github.com/houndci/hound	Ruby	1500	1106	15	185.898734177	0.0795660036166
https://github.com/kartograph/kartograph.js	CoffeeScript	1498	240	8	42.5791666667	0.0375
https://github.com/gpmgo/gopm	Go	1492	417	47	28.9232613909	0.0863309352518
https://github.com/yaniswang/HTMLHint	JavaScript	1491	203	27	44.7487684729	0.172413793103
https://github.com/flowplayer/flowplayer	JavaScript	1487	1434	179	66.4358437936	0.461645746165
https://github.com/jMonkeyEngine/jmonkeyengine	Java	1475	6295	339	157.742494043	0.0490865766481
https://github.com/SirCmpwn/TrueCraft	C#	1463	814	116	64.843980344	0.164619164619
https://github.com/web2py/web2py	Python	1443	7327	1182	54.7765797734	0.148901323871
https://github.com/pre-commit/pre-commit	Python	1424	906	286	57.9381898455	0.378587196468
https://github.com/googlevr/vrview	JavaScript	1404	325	65	39.8	0.12
https://github.com/ocaml/ocaml	OCaml	1403	15198	615	143.180089485	0.199499934202
https://github.com/zedapp/zed	JavaScript	1401	1200	209	64.37	0.2425
https://github.com/coala/coala	Python	1397	3970	18	120.416624685	0.0143576826196
https://github.com/livereload/LiveReload	Objective-C	1390	1714	24	74.028588098	0.0315052508751
https://github.com/typelead/eta	Haskell	1390	1412	37	40.0601983003	0.0757790368272
https://github.com/mozilla/MozDef	JavaScript	1389	1838	247	64.1942328618	0.156147986942
https://github.com/larsenwork/Gidole	Shell	1386	184	2	30.8641304348	0.0163043478261
https://github.com/jasonlong/isometric-contributions	CSS	1384	158	30	43.9367088608	0.189873417722
https://github.com/volojs/volo	JavaScript	1382	363	19	64.1542699725	0.292011019284
https://github.com/GoogleChrome/accessibility-developer-tools	JavaScript	1372	606	150	76.0874587459	0.277227722772
https://github.com/reactjs/react-a11y	JavaScript	1355	117	36	79.3076923077	0.444444444444
https://github.com/astropy/astropy	Python	1347	19816	3525	77.7681166734	0.224717400081
https://github.com/Yelp/osxcollector	Python	1343	307	84	69.2280130293	0.257328990228
https://github.com/goadapp/goad	Go	1330	377	60	57.0530503979	0.124668435013
https://github.com/flexiblegs/flexiblegs-scss-plus	CSS	1308	142	4	10.014084507	0.0140845070423
https://github.com/github-archive/developer.github.com	Ruby	1305	6562	1656	54.5455653764	0.206034745504
https://github.com/oreillymedia/open_government		1296	25	6	44.64	0.16
https://github.com/mikeizbicki/HLearn	Haskell	1278	743	68	50.3930013459	0.0376850605653
https://github.com/Hextris/hextris	JavaScript	1269	920	207	39.3282608696	0.00869565217391
https://github.com/GarageGames/Torque2D	C++	1267	877	224	109.29304447	0.202964652223
https://github.com/mentum/lambdaws	JavaScript	1258	207	46	36.3961352657	0.188405797101
https://github.com/dart-lang/sdk	Dart	1248	49297	104	270.674787512	0.0356613992738
https://github.com/beyondgrep/ack2	Perl	1242	1869	119	47.4403424291	0.0711610486891
https://github.com/openaddresses/openaddresses	JavaScript	1241	6686	1908	51.1416392462	0.294645527969
https://github.com/spring/spring	C++	1221	25723	1067	140.187342067	0.0814057458306
https://github.com/apache/mahout	Java	1218	3898	45	166.39687019	0.0667008722422
https://github.com/PocketMine/PocketMine-MP	PHP	1214	4717	316	39.8736485054	0.123383506466
https://github.com/superpowers/superpowers-core	TypeScript	1211	1191	24	57.3266162888	0.0377833753149
https://github.com/streamio/streamio-ffmpeg	Ruby	1208	347	28	59.0576368876	0.123919308357
https://github.com/threatstream/mhn	Shell	1207	806	173	50.0024813896	0.145161290323
https://github.com/adobe-fonts/source-serif-pro	Shell	1197	65	2	36.2153846154	0.0307692307692
https://github.com/codahale/bcrypt-ruby	C	1185	189	27	110.767195767	0.185185185185
https://github.com/HoTT/book	TeX	1182	3493	862	49.7200114515	0.179788147724
https://github.com/walterhiggins/ScriptCraft	JavaScript	1162	838	92	53.7744630072	0.18138424821
https://github.com/WhiteHouse/petitions	JavaScript	1161	929	24	205.227125942	0.016146393972
https://github.com/nprapps/app-template	JavaScript	1151	873	78	40.4753722795	0.302405498282
https://github.com/shakiba/stage.js	JavaScript	1133	551	10	18.502722323	0.005444646098
https://github.com/addyosmani/a11y	JavaScript	1118	160	16	43.7	0.15625
https://github.com/SeldonIO/seldon-server	Java	1112	1444	186	35.6987534626	0.000692520775623
https://github.com/stephenhutchings/typicons.font	HTML	1099	55	4	27.4181818182	0.0727272727273
https://github.com/Microsoft/visualfsharp	F#	1099	4141	942	138.319005071	0.32407631007
https://github.com/ellisonleao/clumsy-bird	JavaScript	1095	251	38	36.6812749004	0.183266932271
https://github.com/metabrainz/picard	Python	1089	4896	773	80.4144199346	0.137050653595
https://github.com/GooTechnologies/goojs	JavaScript	1076	6381	749	51.9471869613	0.202476100925
https://github.com/dojo/dojo	JavaScript	1054	3900	3	198.001794872	0.984102564103
https://github.com/gamelinux/passivedns	C	1051	267	37	58.8464419476	0.0749063670412
https://github.com/eholk/harlan	Scheme	1047	1132	65	63.8754416961	0.114840989399
https://github.com/pa11y/pa11y	JavaScript	1044	277	34	60.3682310469	0.281588447653
https://github.com/Microsoft/microsoft.github.io	HTML	1028	197	68	60.5685279188	0.365482233503
https://github.com/GSA/data.gov	JavaScript	1010	1523	147	40.2015758372	0.0315167432699
https://github.com/simbody/simbody	C++	1007	4654	356	100.335840138	0.0790717662226
https://github.com/wet-boew/wet-boew	HTML	1004	4686	2050	96.3740930431	0.537558685446
https://github.com/atom/apm	CoffeeScript	992	1812	180	45.658388521	0.146799116998
https://github.com/sleuthkit/sleuthkit	C	983	4866	1394	64.3072338677	0.128031237156
https://github.com/sk89q/WorldEdit	Java	983	2426	85	67.1356141797	0.0317394888706
https://github.com/Keyamoon/IcoMoon-Free	HTML	976	29	0	38.0689655172	0.0
https://github.com/seriesseed/equity		975	13	1	38.4615384615	0.153846153846
https://github.com/parkerbennett/stackicons	CSS	972	12	1	31.4166666667	0.0833333333333
https://github.com/FascinatedBox/lily	C	972	2487	17	263.887414556	0.125452352232
https://github.com/iamcal/php-emoji	PHP	961	125	9	66.152	0.04
https://github.com/andreasgal/B2G	Shell	949	808	155	47.4381188119	0.105198019802
https://github.com/mozilla/mig	Go	929	1699	231	78.1141848146	0.150088287228
https://github.com/charliesome/jsos	C	927	392	0	31.3367346939	0.0
https://github.com/Justineo/github-hovercard	JavaScript	924	218	9	27.3623853211	0.119266055046
https://github.com/KnightOS/KnightOS	Assembly	923	826	78	39.4055690073	0.0593220338983
https://github.com/spmjs/spm	JavaScript	915	1342	140	30.9128166915	0.142324888227
https://github.com/nikolaypavlov/MLPNeuralNet	Objective-C	913	141	18	34.1134751773	0.0709219858156
https://github.com/gamelab/kiwi.js	JavaScript	911	885	162	101.644067797	0.120903954802
https://github.com/pybuilder/pybuilder	Python	904	1095	169	71.1287671233	0.294063926941
https://github.com/usds/playbook	CSS	899	254	50	48.9173228346	0.204724409449
https://github.com/ncase/polygons	JavaScript	896	108	6	25.75	0.0555555555556
https://github.com/twitter/innovators-patent-agreement		896	12	3	50.5	0.25
https://github.com/datumbox/datumbox-framework	Java	892	575	3	54.8139130435	0.0
https://github.com/pengwynn/flint	Go	891	106	20	50.6132075472	0.216981132075
https://github.com/gnuradio/gnuradio	C++	889	11174	2440	100.965992483	0.0138714873814
https://github.com/medialize/ally.js	JavaScript	887	1294	37	62.4899536321	0.103554868624
https://github.com/mrowa44/emojify	Shell	885	40	7	59.075	0.175
https://github.com/Komodo/KomodoEdit	Python	882	14235	44	234.70403934	0.0550052687039
https://github.com/csete/gqrx	C++	876	1523	125	60.2173342088	0.165462902167
https://github.com/rakudo/rakudo	Perl 6	864	26754	1545	102.613366226	0.0758391268595
https://github.com/CarlosGS/Cyclone-PCB-Factory	Python	862	492	48	44.0711382114	0.0325203252033
https://github.com/NREL/api-umbrella	Ruby	860	3377	195	142.140361267	0.0251702694699
https://github.com/swannodette/logic-tutorial	Clojure	858	71	15	38.0845070423	0.197183098592
https://github.com/thenewstack/docker-and-containers-ebooks		856	7	0	18.5714285714	0.0
https://github.com/panda3d/panda3d	C++	854	21418	176	37.4473340181	0.00345503781866
https://github.com/ruslo/hunter	CMake	847	3262	554	46.8280196199	0.117106069896
https://github.com/clutchski/coffeelint	CoffeeScript	842	918	179	66.8039215686	0.262527233115
https://github.com/scottdejonge/map-icons	HTML	838	89	9	36.0112359551	0.134831460674
https://github.com/etsy/MIDAS		829	36	7	61.75	0.222222222222
https://github.com/thomaswilburn/Caret	JavaScript	826	855	77	58.6409356725	0.250292397661
https://github.com/gillesdemey/Cumulus	JavaScript	826	228	21	42.1315789474	0.0964912280702
https://github.com/nasa/mct	Java	821	977	199	108.561924258	0.187308085977
https://github.com/pfefferle/openwebicons	HTML	814	119	2	29.6638655462	0.0336134453782
https://github.com/typelift/SwiftCheck	Swift	811	830	189	44.1228915663	0.173493975904
https://github.com/greenkeeperio/greenkeeper	JavaScript	810	76	0	62.6315789474	0.0657894736842
https://github.com/voxmedia/meme	JavaScript	807	89	8	39.3595505618	0.0674157303371
https://github.com/freshshell/fresh	Ruby	806	423	33	58.0141843972	0.205673758865
https://github.com/mislav/rfc	JavaScript	801	76	1	31.9736842105	0.0263157894737
https://github.com/theleagueof/league-gothic	CSS	801	34	3	40.2058823529	0.0588235294118
https://github.com/gjtorikian/html-proofer	Ruby	797	1139	233	45.8691834943	0.176470588235
https://github.com/APIs-guru/openapi-directory	JavaScript	790	1245	16	34.6634538153	0.0763052208835
https://github.com/unitedstates/congress-legislators	Python	786	1473	299	88.4032586558	0.193482688391
https://github.com/lettuce-io/lettuce-core	Java	785	1229	51	108.183075671	0.476810414972
https://github.com/twitter/twitter.github.com	HTML	784	52	10	43.0384615385	0.230769230769
https://github.com/MfgLabs/mfglabs-iconset	CSS	781	34	3	20.9117647059	0.117647058824
https://github.com/muan/github-gmail	JavaScript	780	181	18	39.044198895	0.127071823204
https://github.com/amber-smalltalk/amber		780	4306	840	66.5796562935	0.168834184858
https://github.com/renpy/renpy	Ren'Py	772	6787	412	77.1837336084	0.100338883159
https://github.com/AdamsLair/duality	C#	769	2458	180	145.038649308	0.026444263629
https://github.com/brianpeiris/RiftSketch	JavaScript	766	159	15	42.9748427673	0.125786163522
https://github.com/pakyow/pakyow	Ruby	752	1362	121	74.8869309838	0.06093979442
https://github.com/brianmario/charlock_holmes	Ruby	720	208	25	54.4326923077	0.134615384615
https://github.com/msmhq/msm	Shell	719	586	52	70.8088737201	0.163822525597
https://github.com/notwaldorf/emoji-translate	JavaScript	707	73	5	22.2602739726	0.041095890411
https://github.com/project-open-data/project-open-data.github.io	HTML	703	908	255	69.6806167401	0.312775330396
https://github.com/dfm/emcee	Python	702	543	77	48.1418047882	0.0902394106814
https://github.com/pybee/batavia	JavaScript	697	1771	449	77.1479390175	0.253529079616
https://github.com/NuGet/Home	PowerShell	678	96	8	41.59375	0.09375
https://github.com/jubatus/jubatus	C++	656	3337	809	53.4605933473	0.261911896913
https://github.com/frappe/frappe	Python	653	13442	3508	56.0764023211	0.213584288052
https://github.com/bhollis/jsonview	JavaScript	653	190	22	60.0947368421	0.221052631579
https://github.com/jxnblk/colorable	HTML	652	135	4	17.7333333333	0.0296296296296
https://github.com/muan/emojilib	JavaScript	650	858	220	48.5606060606	0.184149184149
https://github.com/divegeek/uscode	Python	643	70	1	31.8	0.0142857142857
https://github.com/rodjek/puppet-lint	Ruby	634	1059	220	76.0	0.308781869688
https://github.com/leereilly/swot	Ruby	633	1609	565	51.7383467993	0.348663766314
https://github.com/spotify/apps-tutorial		633	166	2	32.3855421687	0.0120481927711
https://github.com/thieman/github-selfies	JavaScript	633	138	20	55.0942028986	0.188405797101
https://github.com/Netflix/hubcommander	Python	621	106	35	61.5471698113	0.339622641509
https://github.com/Q42/0hh1	JavaScript	618	23	6	94.2608695652	0.173913043478
https://github.com/cloud66/habitus	Go	617	223	39	39.201793722	0.130044843049
https://github.com/matreshkajs/matreshka	JavaScript	614	1144	65	33.875	0.0227272727273
https://github.com/hawksley/eleVR-Web-Player	JavaScript	608	177	35	42.5028248588	0.0960451977401
https://github.com/TomorrowTodayLabs/NewtonVR	C#	607	175	21	111.291428571	0.0457142857143
https://github.com/factor/factor	Factor	591	30067	4771	55.2256626867	0.0153324242525
https://github.com/kpreid/shinysdr	Python	581	1488	2	103.692204301	0.000672043010753
https://github.com/methusalah/OpenRTS	Java	572	464	37	81.3211206897	0.0689655172414
https://github.com/cashmusic/platform	PHP	571	4876	842	53.6255127153	0.155455291222
https://github.com/ushahidi/SMSSync	Java	567	1816	166	56.1255506608	0.128854625551
